subject,object,predicat
compound/compound_1177,has_side_effect,sideeffect_3
compound/compound_1177,has_side_effect,sideeffect_309
compound/compound_1177,has_side_effect,sideeffect_31
compound/compound_1177,has_side_effect,sideeffect_313
compound/compound_1177,has_side_effect,sideeffect_329
compound/compound_1177,has_side_effect,sideeffect_336
compound/compound_1177,has_side_effect,sideeffect_35
compound/compound_1177,has_side_effect,sideeffect_361
compound/compound_1177,has_side_effect,sideeffect_38
compound/compound_1177,has_side_effect,sideeffect_391
compound/compound_1177,has_side_effect,sideeffect_44
compound/compound_1177,has_side_effect,sideeffect_456
compound/compound_1177,has_side_effect,sideeffect_457
compound/compound_1177,has_side_effect,sideeffect_46
compound/compound_1177,has_side_effect,sideeffect_48
compound/compound_1177,has_side_effect,sideeffect_49
compound/compound_1177,has_side_effect,sideeffect_5
compound/compound_1177,has_side_effect,sideeffect_50
compound/compound_1177,has_side_effect,sideeffect_51
compound/compound_1177,has_side_effect,sideeffect_516
compound/compound_1177,has_side_effect,sideeffect_52
compound/compound_972,has_side_effect,sideeffect_2537
compound/compound_972,has_side_effect,sideeffect_2661
compound/compound_972,has_side_effect,sideeffect_1256
compound/compound_972,has_side_effect,sideeffect_1826
compound/compound_972,has_side_effect,sideeffect_511
compound/compound_972,has_side_effect,sideeffect_1592
compound/compound_972,has_side_effect,sideeffect_2420
compound/compound_972,has_side_effect,sideeffect_2602
compound/compound_972,has_side_effect,sideeffect_2744
compound/compound_972,has_side_effect,sideeffect_3512
compound/compound_972,has_side_effect,sideeffect_4667
compound/compound_972,has_side_effect,sideeffect_4668
compound/compound_972,has_side_effect,sideeffect_4669
compound/compound_972,has_side_effect,sideeffect_4670
compound/compound_972,has_side_effect,sideeffect_4672
compound/compound_972,has_target,protein_273
compound/compound_972,has_target,protein_276
compound/compound_972,increase_activity,activity_13
compound/compound_972,increase_activity,activity_26
compound/compound_972,increase_effect,effect_15
compound/compound_972,increase_effect,effect_5
compound/compound_972,is_affecting,gene_163
compound/compound_972,is_affecting,gene_1615
compound/compound_972,is_affecting,gene_959
compound/compound_972,is_affecting,gene_3273
compound/compound_972,is_affecting,gene_3352
compound/compound_972,is_affecting,gene_16447
compound/compound_972,is_affecting,gene_19426
compound/compound_972,is_substance_that_treats,disease_1840
compound/compound_972,is_substance_that_treats,disease_145
compound/compound_972,,
compound/compound_1177,decrease_activity,activity_14
compound/compound_1177,decrease_efficacy,compound_928
compound/compound_1177,decrease_efficacy,compound_797
compound/compound_1177,decrease_efficacy,compound_918
compound/compound_1177,decrease_efficacy,compound_13761
compound/compound_1177,has_activity,activity_14
compound/compound_1177,has_activity,activity_17
compound/compound_1177,has_activity,activity_18
compound/compound_1177,has_activity,activity_28
compound/compound_1177,has_activity,activity_37
compound/compound_1177,has_code,c09aa01
compound/compound_1177,has_effect,effect_14
compound/compound_1177,has_effect,effect_18
compound/compound_1177,has_effect,effect_27
compound/compound_1177,has_effect,effect_34
compound/compound_1177,has_effect,effect_35
compound/compound_1177,has_effect,effect_36
compound/compound_1177,has_effect,effect_48
compound/compound_1177,has_effect,effect_49
compound/compound_1177,has_effect,effect_5
compound/compound_1177,has_effect,effect_51
compound/compound_1177,has_effect,effect_65
compound/compound_1177,has_effect,effect_75
compound/compound_1177,has_effect,effect_76
compound/compound_1177,has_effect,effect_77
compound/compound_1177,has_effect,effect_78
compound/compound_1177,has_effect,effect_79
compound/compound_1177,has_effect,effect_80
compound/compound_1177,has_effect,effect_81
compound/compound_1177,has_indication,indication_234
compound/compound_1177,has_indication,indication_81
compound/compound_1177,has_indication,indication_84
compound/compound_1177,has_indication,indication_868
compound/compound_1177,has_indication,indication_102
compound/compound_1177,has_indication,indication_243
compound/compound_1177,has_indication,indication_455
compound/compound_1177,has_indication,indication_46
compound/compound_1177,has_indication,indication_470
compound/compound_1177,has_indication,indication_51
compound/compound_1177,has_indication,indication_511
compound/compound_1177,has_indication,indication_89
compound/compound_1177,has_indication,indication_386
compound/compound_1177,has_indication,indication_483
compound/compound_1177,has_indication,indication_78
compound/compound_659,,
compound/compound_826,decrease_activity,activity_7
compound/compound_826,decrease_efficacy,compound_1018
compound/compound_826,decrease_efficacy,compound_1028
compound/compound_826,decrease_efficacy,compound_1042
compound/compound_826,decrease_efficacy,compound_1049
compound/compound_826,decrease_efficacy,compound_1055
compound/compound_826,decrease_efficacy,compound_1070
compound/compound_826,decrease_efficacy,compound_1088
compound/compound_826,decrease_efficacy,compound_1115
compound/compound_826,decrease_efficacy,compound_11207
compound/compound_826,decrease_efficacy,compound_1122
compound/compound_826,decrease_efficacy,compound_1128
compound/compound_826,decrease_efficacy,compound_1131
compound/compound_826,decrease_efficacy,compound_11496
compound/compound_826,decrease_efficacy,compound_1153
compound/compound_826,decrease_efficacy,compound_1154
compound/compound_826,decrease_efficacy,compound_1155
compound/compound_826,decrease_efficacy,compound_11567
compound/compound_826,decrease_efficacy,compound_11616
compound/compound_826,decrease_efficacy,compound_11755
compound/compound_826,decrease_efficacy,compound_1179
compound/compound_826,decrease_efficacy,compound_1202
compound/compound_826,decrease_efficacy,compound_1204
compound/compound_826,decrease_efficacy,compound_1206
compound/compound_826,decrease_efficacy,compound_1207
compound/compound_826,decrease_efficacy,compound_1211
compound/compound_826,decrease_efficacy,compound_1214
compound/compound_826,decrease_efficacy,compound_1218
compound/compound_826,decrease_efficacy,compound_1219
compound/compound_826,decrease_efficacy,compound_12339
compound/compound_826,decrease_efficacy,compound_12365
compound/compound_826,decrease_efficacy,compound_1264
compound/compound_826,decrease_efficacy,compound_1265
compound/compound_826,decrease_efficacy,compound_1294
compound/compound_826,decrease_efficacy,compound_1295
compound/compound_826,decrease_efficacy,compound_1296
compound/compound_826,decrease_efficacy,compound_1297
compound/compound_826,decrease_efficacy,compound_1307
compound/compound_826,decrease_efficacy,compound_1308
compound/compound_826,decrease_efficacy,compound_1309
compound/compound_826,decrease_efficacy,compound_1310
compound/compound_826,decrease_efficacy,compound_1311
compound/compound_826,decrease_efficacy,compound_1327
compound/compound_826,decrease_efficacy,compound_1330
compound/compound_826,decrease_efficacy,compound_1342
compound/compound_826,decrease_efficacy,compound_1348
compound/compound_826,decrease_efficacy,compound_1349
compound/compound_826,decrease_efficacy,compound_1419
compound/compound_826,decrease_efficacy,compound_1431
compound/compound_826,decrease_efficacy,compound_1520
compound/compound_826,decrease_efficacy,compound_1552
compound/compound_826,decrease_efficacy,compound_170
compound/compound_826,decrease_efficacy,compound_199
compound/compound_826,decrease_efficacy,compound_209
compound/compound_826,decrease_efficacy,compound_227
compound/compound_826,decrease_efficacy,compound_231
compound/compound_826,decrease_efficacy,compound_235
compound/compound_826,decrease_efficacy,compound_236
compound/compound_826,decrease_efficacy,compound_270
compound/compound_826,decrease_efficacy,compound_296
compound/compound_826,decrease_efficacy,compound_302
compound/compound_826,decrease_efficacy,compound_311
compound/compound_826,decrease_efficacy,compound_314
compound/compound_826,decrease_efficacy,compound_321
compound/compound_826,decrease_efficacy,compound_323
compound/compound_826,decrease_efficacy,compound_329
compound/compound_826,decrease_efficacy,compound_343
compound/compound_826,decrease_efficacy,compound_352
compound/compound_826,decrease_efficacy,compound_365
compound/compound_826,decrease_efficacy,compound_372
compound/compound_826,decrease_efficacy,compound_375
compound/compound_826,decrease_efficacy,compound_380
compound/compound_826,decrease_efficacy,compound_382
compound/compound_826,decrease_efficacy,compound_406
compound/compound_826,decrease_efficacy,compound_408
compound/compound_826,decrease_efficacy,compound_412
compound/compound_826,decrease_efficacy,compound_422
compound/compound_826,decrease_efficacy,compound_431
compound/compound_826,decrease_efficacy,compound_4351
compound/compound_826,decrease_efficacy,compound_450
compound/compound_826,decrease_efficacy,compound_451
compound/compound_826,decrease_efficacy,compound_4550
compound/compound_826,decrease_efficacy,compound_4559
compound/compound_826,decrease_efficacy,compound_460
compound/compound_826,decrease_efficacy,compound_465
compound/compound_826,decrease_efficacy,compound_471
compound/compound_826,decrease_efficacy,compound_484
compound/compound_826,decrease_efficacy,compound_493
compound/compound_826,decrease_efficacy,compound_495
compound/compound_826,decrease_efficacy,compound_500
compound/compound_718,has_target,protein_869
compound/compound_718,has_target,protein_870
compound/compound_718,has_target,protein_873
compound/compound_718,has_target,protein_917
compound/compound_718,has_target,protein_918
compound/compound_718,has_target,protein_924
compound/compound_718,has_target,protein_926
compound/compound_718,has_target,protein_927
compound/compound_718,has_target,molecule_1341
compound/compound_718,increase_activity,activity_15
compound/compound_718,increase_activity,activity_17
compound/compound_718,increase_activity,activity_18
compound/compound_718,increase_activity,activity_19
compound/compound_718,increase_activity,activity_20
compound/compound_718,increase_activity,activity_5
compound/compound_718,increase_activity,activity_27
compound/compound_718,increase_activity,activity_32
compound/compound_718,increase_activity,activity_43
compound/compound_718,increase_activity,activity_46
compound/compound_718,increase_activity,activity_49
compound/compound_718,increase_activity,activity_59
compound/compound_718,increase_effect,effect_13
compound/compound_718,increase_effect,effect_15
compound/compound_718,increase_effect,effect_31
compound/compound_718,increase_effect,effect_36
compound/compound_718,increase_effect,effect_39
compound/compound_718,increase_effect,effect_40
compound/compound_718,increase_effect,effect_41
compound/compound_718,increase_effect,effect_5
compound/compound_718,increase_effect,effect_108
compound/compound_718,increase_effect,effect_54
compound/compound_718,increase_effect,effect_62
compound/compound_718,increase_effect,effect_73
compound/compound_718,increase_effect,effect_38
compound/compound_718,increase_efficacy,compound_220
compound/compound_718,increase_efficacy,compound_4653
compound/compound_718,increase_efficacy,compound_639
compound/compound_718,is_affecting,gene_19181
compound/compound_718,is_affecting,gene_48
compound/compound_718,is_affecting,gene_83
compound/compound_718,is_affecting,gene_158
compound/compound_718,is_affecting,gene_17334
compound/compound_718,is_affecting,gene_7598
compound/compound_718,is_affecting,gene_8250
compound/compound_718,is_affecting,gene_8251
compound/compound_718,is_affecting,gene_16686
compound/compound_718,is_affecting,gene_8015
compound/compound_718,is_affecting,gene_22981
compound/compound_718,is_affecting,gene_21554
compound/compound_718,is_affecting,gene_2285
compound/compound_718,is_affecting,gene_4329
compound/compound_718,is_affecting,gene_10574
compound/compound_718,is_affecting,gene_17437
compound/compound_718,is_affecting,gene_21896
compound/compound_718,is_affecting,gene_22969
compound/compound_718,is_affecting,gene_22975
compound/compound_718,is_affecting,gene_22978
compound/compound_718,is_affecting,gene_5603
compound/compound_718,is_affecting,gene_8395
compound/compound_718,is_affecting,gene_8406
compound/compound_718,is_affecting,gene_959
